 Masse A  
t x y 
905.000 -28.10 58.72
906.000 -28.08 58.67
907.000 -28.04 58.71
908.000 -27.98 58.68
909.000 -28.00 58.71
910.000 -27.90 58.73
911.000 -27.93 58.72
912.000 -27.86 58.68
913.000 -27.86 58.69
914.000 -27.79 58.68
915.000 -27.79 58.67
916.000 -27.75 58.66
917.000 -27.77 58.67
918.000 -27.77 58.67
919.000 -27.76 58.68
920.000 -27.67 58.70
921.000 -27.66 58.71
922.000 -27.56 58.74
923.000 -27.52 58.74
924.000 -27.34 58.71
925.000 -27.08 58.77
926.000 -27.04 58.72
927.000 -26.99 58.76
928.000 -26.95 58.76
929.000 -26.96 58.75
930.000 -26.92 58.75
931.000 -26.86 58.73
932.000 -26.87 58.80
933.000 -26.84 58.76
934.000 -26.80 58.79
935.000 -26.79 58.78
936.000 -26.71 58.77
937.000 -26.69 58.80
938.000 -26.68 58.80
939.000 -26.65 58.81
940.000 -26.60 58.82
941.000 -26.59 58.82
942.000 -26.56 58.83
943.000 -26.52 58.82
944.000 -26.50 58.82
945.000 -26.45 58.82
946.000 -26.43 58.82
947.000 -26.40 58.71
948.000 -26.04 58.72
949.000 -25.94 58.72
950.000 -25.94 58.71
951.000 -25.87 58.71
952.000 -25.83 58.73
953.000 -25.79 58.71
954.000 -25.77 58.76
955.000 -25.79 58.80
956.000 -25.71 58.80
957.000 -25.59 58.88
958.000 -25.58 58.88
959.000 -25.57 58.89
960.000 -25.41 58.96
961.000 -25.39 58.85
962.000 -25.15 58.87
963.000 -25.05 58.87
964.000 -25.06 58.87
965.000 -25.01 58.91
966.000 -24.98 58.87
967.000 -24.97 58.90
968.000 -24.90 58.88
969.000 -24.85 58.89
970.000 -24.84 58.88
971.000 -24.85 58.87
972.000 -24.77 58.93
973.000 -24.77 58.93
974.000 -24.72 58.87
975.000 -24.71 58.88
976.000 -24.69 58.87
977.000 -24.65 58.92
978.000 -24.58 58.90
979.000 -24.56 58.92
980.000 -24.52 58.91
981.000 -24.44 58.92
982.000 -24.33 58.89
983.000 -24.07 58.87
984.000 -23.84 58.87
985.000 -23.83 58.91
986.000 -23.79 58.90
987.000 -23.76 58.91
988.000 -23.75 58.90
989.000 -23.71 58.89
990.000 -23.63 58.93
991.000 -23.64 58.93
992.000 -23.63 58.93
993.000 -23.63 58.94
994.000 -23.54 58.92
995.000 -23.60 58.93
996.000 -23.50 58.85
997.000 -23.48 58.86
998.000 -23.41 58.87
999.000 -23.39 58.81
1000.000 -23.06 58.82
1001.000 -23.01 58.80
1002.000 -22.97 58.79
1003.000 -22.92 58.82
1004.000 -22.93 58.81
1005.000 -22.87 58.83
1006.000 -22.87 58.83
1007.000 -22.81 58.83
1008.000 -22.70 58.85
1009.000 -22.76 58.83
1010.000 -22.74 58.86
1011.000 -22.72 58.86
1012.000 -22.69 58.87
1013.000 -22.67 58.88
1014.000 -22.61 58.88
1015.000 -22.57 58.91
1016.000 -22.61 58.89
1017.000 -22.56 58.87
1018.000 -22.48 58.90
1019.000 -22.50 58.81
1020.000 -22.40 58.77
1021.000 -22.11 58.81
1022.000 -22.11 58.78
1023.000 -21.99 58.79
1024.000 -22.01 58.79
1025.000 -21.98 58.80
1026.000 -21.96 58.80
1027.000 -21.94 58.79
1028.000 -21.85 58.80
1029.000 -21.88 58.75
1030.000 -21.84 58.79
1031.000 -21.79 58.79
1032.000 -21.75 58.74
1033.000 -21.74 58.77
1034.000 -21.78 58.78
1035.000 -21.66 58.77
1036.000 -21.67 58.78
1037.000 -21.66 58.76
1038.000 -21.64 58.80
1039.000 -21.62 58.78
1040.000 -21.61 58.81
1041.000 -21.59 58.80
1042.000 -21.53 58.81
1043.000 -21.53 58.83
1044.000 -21.44 58.83
1045.000 -21.46 58.82
1046.000 -21.42 58.88
1047.000 -21.42 58.83
1048.000 -21.39 58.73
1049.000 -21.14 58.74
1050.000 -21.09 58.75
1051.000 -21.06 58.74
1052.000 -21.09 58.75
1053.000 -21.06 58.78
1054.000 -21.06 58.75
1055.000 -21.03 58.78
1056.000 -20.94 58.83
1057.000 -21.01 58.77
1058.000 -20.99 58.81
1059.000 -21.00 58.81
1060.000 -21.00 58.81
1061.000 -20.98 58.81
1062.000 -21.00 58.76
1063.000 -20.99 58.80
1064.000 -21.01 58.78
1065.000 -20.98 58.80
1066.000 -21.00 58.81
