 Masse A  
t x y 
489.000 1.125E3 -94.66
490.000 1.124E3 -94.71
491.000 1.122E3 -94.56
492.000 1.121E3 -94.44
493.000 1.119E3 -94.77
494.000 1.118E3 -94.50
495.000 1.116E3 -94.75
496.000 1.115E3 -94.59
497.000 1.114E3 -94.52
498.000 1.112E3 -94.75
499.000 1.111E3 -94.59
500.000 1.109E3 -94.72
501.000 1.108E3 -94.93
502.000 1.107E3 -95.25
503.000 1.105E3 -95.38
504.000 1.104E3 -95.06
505.000 1.103E3 -95.34
506.000 1.101E3 -95.30
507.000 1.100E3 -95.26
508.000 1.099E3 -95.30
509.000 1.098E3 -95.29
510.000 1.096E3 -95.59
511.000 1.095E3 -95.50
512.000 1.094E3 -95.32
513.000 1.093E3 -95.43
514.000 1.092E3 -95.21
515.000 1.090E3 -95.42
516.000 1.090E3 -95.36
517.000 1.088E3 -95.41
518.000 1.087E3 -95.52
519.000 1.086E3 -95.37
520.000 1.085E3 -95.57
521.000 1.084E3 -95.60
522.000 1.083E3 -95.40
523.000 1.083E3 -95.54
524.000 1.081E3 -95.40
525.000 1.080E3 -95.57
526.000 1.080E3 -95.44
527.000 1.078E3 -95.46
528.000 1.077E3 -95.66
529.000 1.077E3 -95.50
530.000 1.075E3 -95.75
531.000 1.075E3 -95.63
532.000 1.074E3 -95.56
533.000 1.073E3 -95.77
534.000 1.072E3 -95.71
535.000 1.072E3 -95.84
536.000 1.071E3 -95.85
537.000 1.070E3 -95.85
538.000 1.070E3 -95.99
539.000 1.069E3 -95.99
540.000 1.069E3 -96.35
541.000 1.068E3 -96.37
542.000 1.068E3 -96.37
543.000 1.067E3 -96.49
544.000 1.067E3 -96.12
545.000 1.066E3 -96.30
546.000 1.066E3 -96.09
547.000 1.065E3 -96.25
548.000 1.065E3 -96.32
549.000 1.064E3 -96.15
550.000 1.064E3 -96.36
551.000 1.064E3 -96.22
552.000 1.063E3 -96.22
553.000 1.063E3 -96.39
554.000 1.063E3 -96.20
555.000 1.063E3 -96.28
556.000 1.062E3 -96.23
557.000 1.062E3 -96.21
558.000 1.062E3 -96.52
559.000 1.062E3 -96.31
560.000 1.062E3 -96.50
561.000 1.062E3 -96.40
562.000 1.062E3 -96.27
563.000 1.062E3 -96.34
564.000 1.062E3 -96.31
565.000 1.062E3 -96.34
566.000 1.062E3 -96.32
567.000 1.062E3 -96.20
568.000 1.062E3 -96.26
569.000 1.062E3 -96.28
570.000 1.063E3 -96.44
571.000 1.063E3 -96.38
572.000 1.063E3 -96.23
573.000 1.063E3 -96.26
574.000 1.063E3 -96.03
575.000 1.063E3 -96.37
576.000 1.064E3 -96.28
577.000 1.064E3 -96.26
578.000 1.065E3 -96.31
579.000 1.065E3 -95.88
580.000 1.065E3 -96.20
581.000 1.066E3 -96.23
582.000 1.066E3 -96.22
583.000 1.067E3 -96.39
584.000 1.067E3 -96.29
585.000 1.068E3 -96.31
586.000 1.068E3 -96.35
587.000 1.069E3 -96.18
588.000 1.069E3 -96.36
589.000 1.070E3 -95.86
590.000 1.071E3 -96.08
591.000 1.071E3 -96.10
592.000 1.072E3 -96.11
593.000 1.073E3 -96.14
594.000 1.074E3 -95.80
595.000 1.074E3 -95.75
596.000 1.075E3 -95.59
597.000 1.076E3 -95.42
598.000 1.077E3 -95.55
599.000 1.078E3 -95.48
600.000 1.079E3 -95.54
601.000 1.080E3 -95.50
602.000 1.080E3 -95.38
603.000 1.081E3 -95.54
604.000 1.083E3 -95.39
605.000 1.083E3 -95.61
606.000 1.084E3 -95.53
607.000 1.085E3 -95.42
608.000 1.087E3 -95.47
609.000 1.088E3 -95.37
610.000 1.089E3 -95.44
611.000 1.090E3 -95.41
612.000 1.091E3 -95.27
613.000 1.092E3 -95.31
614.000 1.093E3 -95.27
615.000 1.094E3 -95.38
616.000 1.095E3 -95.48
617.000 1.097E3 -95.35
618.000 1.098E3 -95.39
619.000 1.099E3 -95.07
620.000 1.100E3 -95.28
621.000 1.101E3 -95.31
622.000 1.103E3 -95.21
623.000 1.104E3 -95.25
624.000 1.105E3 -95.13
625.000 1.106E3 -95.31
626.000 1.108E3 -95.16
627.000 1.109E3 -94.90
628.000 1.110E3 -95.18
629.000 1.112E3 -94.86
630.000 1.113E3 -94.87
631.000 1.114E3 -94.85
632.000 1.116E3 -94.51
633.000 1.117E3 -94.82
634.000 1.119E3 -94.53
635.000 1.120E3 -94.57
636.000 1.121E3 -94.50
637.000 1.123E3 -94.42
638.000 1.125E3 -94.78
639.000 1.126E3 -94.50
640.000 1.127E3 -94.55
641.000 1.129E3 -94.51
642.000 1.130E3 -94.28
643.000 1.132E3 -94.25
644.000 1.133E3 -94.09
645.000 1.135E3 -94.39
